trip_instance_id,recon_mse,split,y
2026-03-26_1496812_U_147,0.21279576,cv,0
2026-03-26_1496812_U_149,0.16880357,cv,0
2026-03-26_1496812_U_15,0.12832092,cv,0
2026-03-26_1496812_U_153,0.17802674,cv,0
2026-03-26_1496812_U_154,0.46417397,cv,0
2026-03-26_1496812_U_155,0.2917189,cv,0
2026-03-26_1496812_U_156,0.3035817,cv,0
2026-03-26_1496812_U_157,0.22650808,cv,0
2026-03-26_1496812_U_158,0.23525801,cv,0
2026-03-26_1496812_U_159,0.33902538,cv,0
2026-03-26_1496812_U_160,0.27355656,cv,0
2026-03-26_1496812_U_19,0.21650341,cv,0
2026-03-26_1496812_U_2,0.37725133,cv,0
2026-03-26_1496812_U_20,0.3984645,cv,0
2026-03-26_1496812_U_21,0.2745904,cv,1
2026-03-26_1496812_U_23,0.23227656,cv,0
2026-03-26_1496812_U_26,0.16773641,cv,0
2026-03-26_1496812_U_29,0.17321867,cv,1
2026-03-26_1496812_U_30,0.3857871,cv,0
2026-03-26_1496812_U_31,0.15671767,cv,0
2026-03-26_1496812_U_33,0.28543404,cv,0
2026-03-26_1496812_U_34,0.25749153,cv,0
2026-03-26_1496812_U_35,0.15155423,cv,0
2026-03-26_1496812_U_36,0.1258199,cv,0
2026-03-26_1496812_U_37,0.22448733,cv,0
2026-03-26_1496812_U_40,0.27551335,cv,0
2026-03-26_1496812_U_42,0.23554997,cv,0
2026-03-26_1496812_U_44,0.12231606,cv,0
2026-03-26_1496812_U_45,0.14322299,cv,0
2026-03-26_1496812_U_5,0.2489702,cv,0
2026-03-26_1496812_U_50,0.37061104,cv,0
2026-03-26_1496812_U_51,0.30496198,cv,0
2026-03-26_1496812_U_53,0.11066093,cv,0
2026-03-26_1496812_U_54,0.20530364,cv,1
2026-03-26_1496812_U_55,0.18208548,cv,1
2026-03-26_1496812_U_56,0.21866882,cv,1
2026-03-26_1496812_U_57,0.17975245,cv,0
2026-03-26_1496812_U_6,0.29078075,cv,0
2026-03-26_1496812_U_60,0.32834467,cv,0
2026-03-26_1496812_U_61,0.12320416,cv,0
2026-03-26_1496812_U_63,0.1894424,cv,0
2026-03-26_1496812_U_65,0.17353487,cv,0
2026-03-26_1496812_U_66,0.17138354,cv,0
2026-03-26_1496812_U_67,0.19755141,cv,0
2026-03-26_1496812_U_68,0.22575867,cv,0
2026-03-26_1496812_U_69,0.24407576,cv,0
2026-03-26_1496812_U_70,0.23066792,cv,0
2026-03-26_1496812_U_71,0.2253178,cv,0
2026-03-26_1496812_U_75,0.28766063,cv,0
2026-03-26_1496812_U_76,0.10835223,cv,0
2026-03-26_1496812_U_77,0.17867622,cv,0
2026-03-26_1496812_U_78,0.12595,cv,0
2026-03-26_1496812_U_79,0.14527117,cv,1
2026-03-26_1496812_U_80,0.19424169,cv,1
2026-03-26_1496812_U_82,0.12809238,cv,1
2026-03-26_1496812_U_83,0.10988279,cv,1
2026-03-26_1496812_U_84,0.24967471,cv,0
2026-03-26_1496812_U_85,0.2511268,cv,0
2026-03-26_1496812_U_87,0.2700523,cv,0
2026-03-26_1496812_U_88,0.24423638,cv,0
2026-03-26_1496812_U_89,0.18066773,cv,0
2026-03-26_1496812_U_90,0.28435427,cv,0
2026-03-26_1496812_U_91,0.13438645,cv,1
2026-03-26_1496812_U_92,0.14789629,cv,0
2026-03-26_1496812_U_95,0.14369784,cv,0
2026-03-26_1496812_U_97,0.25592014,cv,0
2026-03-26_1496812_U_98,0.22296798,cv,0
2026-03-26_1496812_U_99,0.13095163,cv,0
2026-03-26_1496820_U_1,0.1637213,cv,0
2026-03-26_1496820_U_10,0.17942086,cv,0
2026-03-26_1496820_U_2,0.14702985,cv,1
2026-03-26_1496820_U_3,0.29537767,cv,0
2026-03-26_1496820_U_4,0.25726777,cv,0
2026-03-26_1496820_U_5,0.2564983,cv,0
2026-03-26_1496820_U_6,0.1656351,cv,0
2026-03-26_1496820_U_7,0.16059512,cv,0
2026-03-26_1496820_U_8,0.17006579,cv,0
2026-03-26_1496820_U_9,0.14162692,cv,0
2026-03-26_1497250_U_1,0.21144311,cv,0
2026-03-26_1497250_U_10,0.31413415,cv,0
2026-03-26_1497250_U_11,0.22430891,cv,0
2026-03-26_1497250_U_12,0.10955213,cv,0
2026-03-26_1497250_U_13,0.21893838,cv,0
2026-03-26_1497250_U_15,0.14571281,cv,0
2026-03-26_1497250_U_16,0.09580391,cv,0
2026-03-26_1497250_U_17,0.14748448,cv,0
2026-03-26_1497250_U_18,1.7330526,cv,0
2026-03-26_1497250_U_21,0.11933192,cv,0
2026-03-26_1497250_U_22,0.120930046,cv,0
2026-03-26_1497250_U_23,0.29149163,cv,1
2026-03-26_1497250_U_27,0.10004504,cv,0
2026-03-26_1497250_U_28,0.1243126,cv,0
2026-03-26_1497250_U_30,0.14220244,cv,0
2026-03-26_1497250_U_33,0.11861238,cv,0
2026-03-26_1497250_U_34,0.12910956,cv,0
2026-03-26_1497250_U_35,0.10089201,cv,0
2026-03-26_1497250_U_36,0.098127365,cv,0
2026-03-26_1497250_U_37,0.27701265,cv,1
2026-03-26_1497250_U_39,0.06583539,cv,0
2026-03-26_1497250_U_4,0.27946606,cv,0
2026-03-26_1497250_U_40,0.110825166,cv,0
2026-03-26_1497250_U_42,0.09098078,cv,0
2026-03-26_1497250_U_43,3.2336118,cv,0
2026-03-26_1497250_U_44,0.11545854,cv,0
2026-03-26_1497250_U_45,4.047035,cv,0
2026-03-26_1497250_U_46,0.10982078,cv,0
2026-03-26_1497250_U_47,0.20027077,cv,0
2026-03-26_1497250_U_48,0.096416704,cv,0
2026-03-26_1497250_U_49,0.1997156,cv,0
2026-03-26_1497250_U_5,0.1853244,cv,0
2026-03-26_1497250_U_6,0.13665763,cv,0
2026-03-26_1497250_U_8,0.09236457,cv,0
2026-03-26_1497250_U_9,0.1059365,cv,0
2026-03-26_1497251_U_1,0.64159817,cv,0
2026-03-26_1497251_U_10,0.7075194,cv,0
2026-03-26_1497251_U_12,0.48092788,cv,0
2026-03-26_1497251_U_13,0.4559134,cv,0
2026-03-26_1497251_U_14,0.5471946,cv,0
2026-03-26_1497251_U_15,0.39047372,cv,0
2026-03-26_1497251_U_16,0.6707718,cv,0
2026-03-26_1497251_U_18,0.47529504,cv,0
2026-03-26_1497251_U_19,0.46971917,cv,0
2026-03-26_1497251_U_2,0.7063221,cv,0
2026-03-26_1497251_U_20,0.43672094,cv,0
2026-03-26_1497251_U_21,0.37399048,cv,0
2026-03-26_1497251_U_22,0.71141446,cv,0
2026-03-26_1497251_U_23,0.61524266,cv,0
2026-03-26_1497251_U_25,0.42374536,cv,0
2026-03-26_1497251_U_26,0.6520538,cv,0
2026-03-26_1497251_U_27,0.5041329,cv,0
2026-03-26_1497251_U_28,0.46763024,cv,0
2026-03-26_1497251_U_29,0.6084753,cv,1
2026-03-26_1497251_U_3,0.6328797,cv,0
2026-03-26_1497251_U_30,0.70324725,cv,1
2026-03-26_1497251_U_33,0.41083154,cv,0
2026-03-26_1497251_U_35,0.51811093,cv,0
2026-03-26_1497251_U_36,0.38239238,cv,1
2026-03-26_1497251_U_37,0.6812898,cv,0
2026-03-26_1497251_U_38,0.58633447,cv,0
2026-03-26_1497251_U_39,0.60297894,cv,0
2026-03-26_1497251_U_4,0.6704532,cv,0
2026-03-26_1497251_U_40,0.69187343,cv,0
2026-03-26_1497251_U_41,0.7063091,cv,0
2026-03-26_1497251_U_42,0.50935876,cv,0
2026-03-26_1497251_U_43,0.43534157,cv,0
2026-03-26_1497251_U_44,0.629374,cv,0
2026-03-26_1497251_U_45,0.5433814,cv,0
2026-03-26_1497251_U_46,0.30735773,cv,0
2026-03-26_1497251_U_47,0.30262592,cv,0
2026-03-26_1497251_U_48,0.5190783,cv,1
2026-03-26_1497251_U_49,0.5882472,cv,1
2026-03-26_1497251_U_5,0.39607424,cv,1
2026-03-26_1497251_U_51,0.7274625,cv,0
2026-03-26_1497251_U_52,0.5042719,cv,0
2026-03-26_1497251_U_54,0.3175231,cv,0
2026-03-26_1497251_U_55,0.40107474,cv,1
2026-03-26_1497251_U_57,0.44382355,cv,0
2026-03-26_1497251_U_58,0.3415439,cv,0
2026-03-26_1497251_U_59,0.317965,cv,0
2026-03-26_1497251_U_6,0.41946888,cv,0
2026-03-26_1497251_U_60,0.39350566,cv,0
2026-03-26_1497251_U_61,0.6360446,cv,0
2026-03-26_1497251_U_64,0.417924,cv,1
2026-03-26_1497251_U_65,0.8976826,cv,1
2026-03-26_1497251_U_67,0.5934112,cv,0
2026-03-26_1497251_U_68,0.4281487,cv,0
2026-03-26_1497251_U_70,0.6753263,cv,0
2026-03-26_1497251_U_71,0.58647025,cv,0
2026-03-26_1497251_U_72,0.6517197,cv,1
2026-03-26_1497251_U_73,0.122749865,cv,0
2026-03-26_1497251_U_75,1.3388503,cv,0
2026-03-26_1497251_U_9,0.5193096,cv,0
2026-03-26_1497252_U_1,0.3642126,cv,1
2026-03-26_1497252_U_10,0.67928,cv,0
2026-03-26_1497252_U_11,0.44249862,cv,0
2026-03-26_1497252_U_12,0.68463075,cv,0
2026-03-26_1497252_U_2,0.77366704,cv,1
2026-03-26_1497252_U_21,0.48420784,cv,0
2026-03-26_1497252_U_27,0.6942973,cv,1
2026-03-26_1497252_U_28,0.71586746,cv,0
2026-03-26_1497252_U_29,0.67773056,cv,1
2026-03-26_1497252_U_3,0.65288705,cv,0
2026-03-26_1497252_U_32,0.71271604,cv,0
2026-03-26_1497252_U_36,0.6263141,cv,1
2026-03-26_1497252_U_38,0.5963658,cv,1
2026-03-26_1497252_U_39,0.7467632,cv,1
2026-03-26_1497252_U_4,0.7322726,cv,0
2026-03-26_1497252_U_40,0.56908596,cv,0
2026-03-26_1497252_U_41,0.4863056,cv,0
2026-03-26_1497252_U_42,0.62969446,cv,0
2026-03-26_1497252_U_43,0.33049586,cv,1
2026-03-26_1497252_U_44,0.5620013,cv,1
2026-03-26_1497252_U_45,0.49959636,cv,1
2026-03-26_1497252_U_46,0.78519076,cv,0
2026-03-26_1497252_U_47,1.0284655,cv,1
2026-03-26_1497252_U_5,0.67997926,cv,0
2026-03-26_1497252_U_50,0.96949553,cv,0
2026-03-26_1497252_U_51,1.485422,cv,1
2026-03-26_1497252_U_52,0.5042812,cv,0
2026-03-26_1497252_U_56,0.5104089,cv,1
2026-03-26_1497252_U_59,0.64914376,cv,0
2026-03-26_1497252_U_6,0.6176256,cv,0
2026-03-26_1497252_U_60,1.0745295,cv,1
2026-03-26_1497252_U_62,0.40009588,cv,0
2026-03-26_1497252_U_63,0.45530444,cv,0
2026-03-26_1497252_U_66,0.4424472,cv,1
2026-03-26_1497252_U_69,0.45890865,cv,0
2026-03-26_1497252_U_7,0.4205247,cv,0
2026-03-26_1497252_U_71,0.44929338,cv,0
2026-03-26_1497252_U_72,0.22238967,cv,1
2026-03-26_1497252_U_74,0.3850325,cv,1
2026-03-26_1497252_U_75,0.46174592,cv,1
2026-03-26_1497252_U_77,0.5188631,cv,1
2026-03-26_1497252_U_78,0.3327392,cv,1
2026-03-26_1497252_U_79,0.6277617,cv,1
2026-03-26_1497252_U_8,0.5592804,cv,1
2026-03-26_1497252_U_80,0.54353935,cv,1
2026-03-26_1497252_U_9,0.59766865,cv,0
2026-03-26_1497253_U_1,0.5009832,cv,0
2026-03-26_1497253_U_10,0.6951059,cv,0
2026-03-26_1497253_U_100,0.7466387,cv,0
2026-03-26_1497253_U_11,0.4794374,cv,0
2026-03-26_1497253_U_13,0.64088,cv,0
2026-03-26_1497253_U_14,0.658152,cv,0
2026-03-26_1497253_U_15,0.5716758,cv,0
2026-03-26_1497253_U_16,0.32466456,cv,0
2026-03-26_1497253_U_19,0.66529465,cv,0
2026-03-26_1497253_U_2,0.7137715,cv,0
2026-03-26_1497253_U_21,0.55807877,cv,0
2026-03-26_1497253_U_22,0.53239065,cv,1
2026-03-26_1497253_U_25,0.8194704,cv,0
2026-03-26_1497253_U_27,0.70181036,cv,0
2026-03-26_1497253_U_28,0.40884376,cv,1
2026-03-26_1497253_U_31,0.6269311,cv,0
2026-03-26_1497253_U_33,0.27710208,cv,0
2026-03-26_1497253_U_34,0.36165828,cv,1
2026-03-26_1497253_U_38,0.3988684,cv,0
2026-03-26_1497253_U_39,0.5715567,cv,0
2026-03-26_1497253_U_40,0.58737504,cv,0
2026-03-26_1497253_U_41,0.5839926,cv,0
2026-03-26_1497253_U_43,0.31623384,cv,1
2026-03-26_1497253_U_45,0.53281283,cv,1
2026-03-26_1497253_U_47,0.6346675,cv,0
2026-03-26_1497253_U_48,0.51448995,cv,0
2026-03-26_1497253_U_50,0.5282472,cv,0
2026-03-26_1497253_U_52,0.8218753,cv,0
2026-03-26_1497253_U_53,0.6555873,cv,0
2026-03-26_1497253_U_54,0.8512261,cv,0
2026-03-26_1497253_U_55,0.65577555,cv,0
2026-03-26_1497253_U_57,0.4672149,cv,1
2026-03-26_1497253_U_58,0.44060498,cv,0
2026-03-26_1497253_U_6,0.19274715,cv,1
2026-03-26_1497253_U_60,0.6700882,cv,0
2026-03-26_1497253_U_61,0.84815377,cv,0
2026-03-26_1497253_U_62,0.63124084,cv,1
2026-03-26_1497253_U_63,1.1253626,cv,0
2026-03-26_1497253_U_64,0.502814,cv,0
2026-03-26_1497253_U_66,0.6870495,cv,0
2026-03-26_1497253_U_67,0.47993752,cv,1
2026-03-26_1497253_U_68,0.5943857,cv,0
2026-03-26_1497253_U_69,0.64399934,cv,0
2026-03-26_1497253_U_7,0.7785206,cv,0
2026-03-26_1497253_U_70,0.493164,cv,0
2026-03-26_1497253_U_71,0.7010569,cv,0
2026-03-26_1497253_U_73,0.650612,cv,1
2026-03-26_1497253_U_74,0.6582241,cv,0
2026-03-26_1497253_U_79,0.24259993,cv,1
2026-03-26_1497253_U_80,0.5290766,cv,0
2026-03-26_1497253_U_81,0.55829847,cv,0
2026-03-26_1497253_U_83,0.51735705,cv,1
2026-03-26_1497253_U_85,0.3381338,cv,0
2026-03-26_1497253_U_86,0.6369709,cv,1
2026-03-26_1497253_U_9,0.7704505,cv,0
2026-03-26_1497253_U_90,0.27330834,cv,0
2026-03-26_1497253_U_93,0.5248904,cv,0
2026-03-26_1497253_U_95,0.69696224,cv,1
2026-03-26_1497253_U_97,0.1838398,cv,1
2026-03-26_1497253_U_98,0.8532399,cv,0
2026-03-26_1497253_U_99,0.670197,cv,0
2026-03-26_1497255_U_1,0.44265065,cv,0
2026-03-26_1497255_U_10,0.21159789,cv,0
2026-03-26_1497255_U_100,0.23360541,cv,0
2026-03-26_1497255_U_101,0.45440984,cv,0
2026-03-26_1497255_U_102,0.5622226,cv,0
2026-03-26_1497255_U_103,0.3395122,cv,0
2026-03-26_1497255_U_104,0.23860505,cv,0
2026-03-26_1497255_U_105,0.30508107,cv,0
2026-03-26_1497255_U_106,0.5432991,cv,0
2026-03-26_1497255_U_107,0.15907863,cv,0
2026-03-26_1497255_U_108,0.30047423,cv,0
2026-03-26_1497255_U_109,0.29004157,cv,0
2026-03-26_1497255_U_11,0.37430233,cv,0
2026-03-26_1497255_U_110,0.29298025,cv,0
2026-03-26_1497255_U_112,0.8900525,cv,0
2026-03-26_1497255_U_113,0.34604543,cv,0
2026-03-26_1497255_U_114,0.19864434,cv,1
2026-03-26_1497255_U_117,0.39138913,cv,1
2026-03-26_1497255_U_119,0.32789993,cv,0
2026-03-26_1497255_U_12,0.36191893,cv,0
2026-03-26_1497255_U_120,0.5003574,cv,1
2026-03-26_1497255_U_121,0.45011377,cv,1
2026-03-26_1497255_U_122,0.8645078,cv,1
2026-03-26_1497255_U_123,0.63889354,cv,0
2026-03-26_1497255_U_124,0.2144011,cv,0
2026-03-26_1497255_U_125,0.14779429,cv,0
2026-03-26_1497255_U_126,0.16410719,cv,1
2026-03-26_1497255_U_127,0.37010217,cv,0
2026-03-26_1497255_U_128,0.264773,cv,1
2026-03-26_1497255_U_129,0.4176998,cv,1
2026-03-26_1497255_U_13,0.293267,cv,0
2026-03-26_1497255_U_130,0.3979113,cv,0
2026-03-26_1497255_U_131,0.15202942,cv,0
2026-03-26_1497255_U_132,0.22668642,cv,1
2026-03-26_1497255_U_133,0.25153893,cv,0
2026-03-26_1497255_U_134,0.16296318,cv,0
2026-03-26_1497255_U_135,0.15004222,cv,0
2026-03-26_1497255_U_136,0.15983479,cv,0
2026-03-26_1497255_U_137,0.16991821,cv,0
2026-03-26_1497255_U_139,0.20180814,cv,0
2026-03-26_1497255_U_14,0.2041233,cv,0
2026-03-26_1497255_U_141,0.24013853,cv,0
2026-03-26_1497255_U_142,0.2321801,cv,1
2026-03-26_1497255_U_144,0.2527749,cv,0
2026-03-26_1497255_U_145,0.22717878,cv,0
2026-03-26_1497255_U_146,0.36095762,cv,1
2026-03-26_1497255_U_147,0.24763352,cv,1
2026-03-26_1497255_U_15,0.25368145,cv,1
2026-03-26_1497255_U_17,0.31627098,cv,1
2026-03-26_1497255_U_18,0.26414925,cv,1
2026-03-26_1497255_U_19,0.20760314,cv,0
2026-03-26_1497255_U_2,0.26141304,cv,0
2026-03-26_1497255_U_20,0.19820035,cv,0
2026-03-26_1497255_U_21,0.23281655,cv,0
2026-03-26_1497255_U_23,0.60144305,cv,0
2026-03-26_1497255_U_24,0.8177639,cv,0
2026-03-26_1497255_U_25,0.22324656,cv,0
2026-03-26_1497255_U_26,0.26397032,cv,0
2026-03-26_1497255_U_27,0.3203918,cv,0
2026-03-26_1497255_U_28,0.3643095,cv,1
2026-03-26_1497255_U_29,0.22186673,cv,0
2026-03-26_1497255_U_3,0.20756194,cv,0
2026-03-26_1497255_U_30,0.27267244,cv,0
2026-03-26_1497255_U_31,0.30205345,cv,0
2026-03-26_1497255_U_32,0.21017514,cv,0
2026-03-26_1497255_U_33,0.2872205,cv,0
2026-03-26_1497255_U_34,0.28214717,cv,0
2026-03-26_1497255_U_35,0.21281847,cv,0
2026-03-26_1497255_U_37,0.23306805,cv,0
2026-03-26_1497255_U_38,0.22344741,cv,0
2026-03-26_1497255_U_39,0.19372146,cv,0
2026-03-26_1497255_U_4,0.1671868,cv,0
2026-03-26_1497255_U_40,0.21373662,cv,0
2026-03-26_1497255_U_41,0.24695405,cv,0
2026-03-26_1497255_U_42,0.29896593,cv,0
2026-03-26_1497255_U_43,0.24799424,cv,1
2026-03-26_1497255_U_44,0.48045033,cv,0
2026-03-26_1497255_U_45,0.30788395,cv,0
2026-03-26_1497255_U_46,0.15609041,cv,0
2026-03-26_1497255_U_48,0.23547995,cv,0
2026-03-26_1497255_U_49,0.17739718,cv,1
2026-03-26_1497255_U_50,0.22135279,cv,1
2026-03-26_1497255_U_51,0.1697036,cv,0
2026-03-26_1497255_U_52,0.16941921,cv,0
2026-03-26_1497255_U_53,0.1620917,cv,0
2026-03-26_1497255_U_54,0.3543721,cv,0
2026-03-26_1497255_U_55,0.37617823,cv,0
2026-03-26_1497255_U_56,0.19626328,cv,0
2026-03-26_1497255_U_6,0.15821247,cv,1
2026-03-26_1497255_U_60,0.14026742,cv,0
2026-03-26_1497255_U_62,0.13916746,cv,0
2026-03-26_1497255_U_64,0.25034904,cv,0
2026-03-26_1497255_U_65,0.36860907,cv,0
2026-03-26_1497255_U_66,0.33617076,cv,0
2026-03-26_1497255_U_67,0.20599261,cv,0
2026-03-26_1497255_U_71,0.2528729,cv,1
2026-03-26_1497255_U_72,0.17406356,cv,0
2026-03-26_1497255_U_73,0.18942657,cv,0
2026-03-26_1497255_U_74,0.20337623,cv,0
2026-03-26_1497255_U_75,0.5161619,cv,0
2026-03-26_1497255_U_76,0.42364633,cv,0
2026-03-26_1497255_U_77,0.2889863,cv,0
2026-03-26_1497255_U_78,0.1810028,cv,0
2026-03-26_1497255_U_79,0.18509322,cv,1
2026-03-26_1497255_U_8,0.22330074,cv,0
2026-03-26_1497255_U_80,0.15939268,cv,1
2026-03-26_1497255_U_82,0.19880407,cv,1
2026-03-26_1497255_U_88,0.32891944,cv,0
2026-03-26_1497255_U_89,0.25730008,cv,1
2026-03-26_1497255_U_9,0.256966,cv,0
2026-03-26_1497255_U_91,0.27791935,cv,0
2026-03-26_1497255_U_92,0.25717184,cv,0
2026-03-26_1497255_U_93,0.21698742,cv,0
2026-03-26_1497255_U_94,0.3217615,cv,0
2026-03-26_1497255_U_95,0.51430607,cv,1
2026-03-26_1497255_U_96,0.16915616,cv,0
2026-03-26_1497255_U_98,0.2697303,cv,1
2026-03-26_1497256_U_1,0.29773796,cv,0
2026-03-26_1497256_U_10,0.21302089,cv,0
2026-03-26_1497256_U_11,0.20741938,cv,0
2026-03-26_1497256_U_12,0.18589506,cv,0
2026-03-26_1497256_U_13,0.35199505,cv,0
2026-03-26_1497256_U_14,0.18232541,cv,0
2026-03-26_1497256_U_15,0.19079903,cv,0
2026-03-26_1497256_U_16,0.20165125,cv,0
2026-03-26_1497256_U_17,0.233792,cv,1
2026-03-26_1497256_U_18,0.24574463,cv,0
2026-03-26_1497256_U_2,0.19235411,cv,0
2026-03-26_1497256_U_20,0.23242615,cv,0
2026-03-26_1497256_U_21,0.17832401,cv,0
2026-03-26_1497256_U_22,0.20123808,cv,0
2026-03-26_1497256_U_23,0.20628652,cv,1
2026-03-26_1497256_U_24,0.22372341,cv,0
2026-03-26_1497256_U_25,0.1686611,cv,0
2026-03-26_1497256_U_26,0.35476822,cv,0
2026-03-26_1497256_U_27,0.1894201,cv,0
2026-03-26_1497256_U_28,0.23443198,cv,0
2026-03-26_1497256_U_29,0.3961287,cv,0
2026-03-26_1497256_U_30,0.21709836,cv,1
2026-03-26_1497256_U_33,0.3508076,cv,0
2026-03-26_1497256_U_34,0.19384138,cv,0
2026-03-26_1497256_U_36,0.19441885,cv,0
2026-03-26_1497256_U_37,0.54515916,cv,0
2026-03-26_1497256_U_38,0.20827858,cv,0
2026-03-26_1497256_U_4,0.1929897,cv,0
2026-03-26_1497256_U_40,0.2446315,cv,0
2026-03-26_1497256_U_41,0.27475795,cv,0
2026-03-26_1497256_U_42,0.318182,cv,0
2026-03-26_1497256_U_44,0.2740875,cv,0
2026-03-26_1497256_U_45,0.14879456,cv,0
2026-03-26_1497256_U_46,0.25935575,cv,0
2026-03-26_1497256_U_5,0.15270601,cv,0
2026-03-26_1497256_U_51,0.38657588,cv,0
2026-03-26_1497256_U_52,0.35336503,cv,0
2026-03-26_1497256_U_54,0.21344465,cv,0
2026-03-26_1497256_U_55,0.31931815,cv,0
2026-03-26_1497256_U_56,0.4682321,cv,0
2026-03-26_1497256_U_57,0.22978036,cv,1
2026-03-26_1497256_U_59,0.32346937,cv,1
2026-03-26_1497256_U_6,0.19202256,cv,0
2026-03-26_1497256_U_60,0.3864903,cv,0
2026-03-26_1497256_U_61,0.22118822,cv,0
2026-03-26_1497256_U_62,0.46036738,cv,0
2026-03-26_1497256_U_63,0.19851443,cv,1
2026-03-26_1497256_U_64,0.43329734,cv,0
2026-03-26_1497256_U_65,0.25819063,cv,1
2026-03-26_1497256_U_66,0.30007288,cv,0
2026-03-26_1497256_U_67,0.19936642,cv,0
2026-03-26_1497256_U_68,0.2488411,cv,0
2026-03-26_1497256_U_69,0.21725932,cv,0
2026-03-26_1497256_U_7,0.35428917,cv,0
2026-03-26_1497256_U_71,0.39372098,cv,1
2026-03-26_1497256_U_72,0.27962,cv,0
2026-03-26_1497256_U_74,0.16848116,cv,0
2026-03-26_1497256_U_75,0.23995146,cv,0
2026-03-26_1497256_U_76,0.25879914,cv,0
2026-03-26_1497256_U_77,0.2104348,cv,0
2026-03-26_1497256_U_78,0.19494693,cv,0
2026-03-26_1497256_U_79,0.26622263,cv,0
2026-03-26_1497256_U_8,0.25918528,cv,0
2026-03-26_1497256_U_81,0.23529409,cv,1
2026-03-26_1497256_U_83,0.22766984,cv,0
2026-03-26_1497256_U_84,0.18488102,cv,0
2026-03-26_1497256_U_85,0.2437168,cv,0
2026-03-26_1497256_U_87,0.30129462,cv,1
2026-03-26_1497256_U_89,0.15989558,cv,1
2026-03-26_1497256_U_9,0.24955702,cv,0
2026-03-26_1497256_U_90,0.22601049,cv,1
2026-03-26_1497256_U_91,0.27309665,cv,0
2026-03-26_1497256_U_93,0.18145594,cv,0
2026-03-26_1497256_U_95,0.3682506,cv,0
2026-03-26_1497256_U_96,0.2842387,cv,1
2026-03-27_1348037_U_1,0.66862166,cv,0
2026-03-27_1348037_U_10,0.43748128,cv,1
2026-03-27_1348037_U_11,0.5960159,cv,0
2026-03-27_1348037_U_12,0.1909871,cv,1
2026-03-27_1348037_U_14,0.33533502,cv,0
2026-03-27_1348037_U_15,0.92101336,cv,0
2026-03-27_1348037_U_17,0.49187076,cv,0
2026-03-27_1348037_U_18,0.4478519,cv,0
2026-03-27_1348037_U_19,0.33258033,cv,0
2026-03-27_1348037_U_2,0.31562254,cv,0
2026-03-27_1348037_U_20,0.1199071,cv,1
2026-03-27_1348037_U_22,0.3870085,cv,0
2026-03-27_1348037_U_23,0.2975242,cv,0
2026-03-27_1348037_U_24,0.38390526,cv,0
2026-03-27_1348037_U_25,0.24357432,cv,1
2026-03-27_1348037_U_26,0.21383457,cv,1
2026-03-27_1348037_U_27,0.43891656,cv,0
2026-03-27_1348037_U_28,0.24375612,cv,0
2026-03-27_1348037_U_3,0.4042005,cv,0
2026-03-27_1348037_U_31,0.5318371,cv,0
2026-03-27_1348037_U_35,0.19980489,cv,0
2026-03-27_1348037_U_37,0.39006492,cv,0
2026-03-27_1348037_U_38,0.30507344,cv,0
2026-03-27_1348037_U_4,0.24546199,cv,0
2026-03-27_1348037_U_40,0.3016144,cv,0
2026-03-27_1348037_U_41,0.38097817,cv,0
2026-03-27_1348037_U_42,0.39541313,cv,0
2026-03-27_1348037_U_43,0.29132003,cv,0
2026-03-27_1348037_U_46,0.2561968,cv,0
2026-03-27_1348037_U_47,0.2619863,cv,0
2026-03-27_1348037_U_48,0.8783374,cv,0
2026-03-27_1348037_U_49,0.5347625,cv,0
2026-03-27_1348037_U_5,0.29742187,cv,0
2026-03-27_1348037_U_50,0.4658761,cv,0
2026-03-27_1348037_U_52,0.3159008,cv,0
2026-03-27_1348037_U_7,0.40824363,cv,1
2026-03-27_1348037_U_8,0.3259497,cv,0
2026-03-27_1348037_U_9,0.31708455,cv,0
2026-03-27_1349260_U_1,0.801336,cv,0
2026-03-27_1349260_U_11,0.3196784,cv,1
2026-03-27_1349260_U_12,1.1376394,cv,1
2026-03-27_1349260_U_13,0.822937,cv,0
2026-03-27_1349260_U_14,1.0773461,cv,0
2026-03-27_1349260_U_15,1.366844,cv,1
2026-03-27_1349260_U_16,0.8537542,cv,1
2026-03-27_1349260_U_19,0.14281677,cv,0
2026-03-27_1349260_U_2,1.1678894,cv,0
2026-03-27_1349260_U_20,0.12871234,cv,0
2026-03-27_1349260_U_21,0.13923883,cv,0
2026-03-27_1349260_U_22,0.16618958,cv,0
2026-03-27_1349260_U_24,0.16655804,cv,0
2026-03-27_1349260_U_25,0.093978755,cv,0
2026-03-27_1349260_U_26,0.2065212,cv,0
2026-03-27_1349260_U_28,1.076592,cv,0
2026-03-27_1349260_U_29,0.9336454,cv,0
2026-03-27_1349260_U_3,0.15742302,cv,1
2026-03-27_1349260_U_31,0.19429687,cv,0
2026-03-27_1349260_U_32,0.20901076,cv,0
2026-03-27_1349260_U_33,0.43985814,cv,0
2026-03-27_1349260_U_34,0.26724595,cv,0
2026-03-27_1349260_U_35,0.39547917,cv,1
2026-03-27_1349260_U_36,1.4571636,cv,0
2026-03-27_1349260_U_4,0.53511137,cv,0
2026-03-27_1349260_U_5,1.111405,cv,1
2026-03-27_1349260_U_7,0.8264433,cv,0
2026-03-27_1349260_U_8,0.35624,cv,1
2026-03-27_1349260_U_9,0.27598304,cv,1
